LeadId,LeadCode,FullName,Email,Phone,Company,LeadSourceId,LeadStageId,LeadStatusId,LeadScoringId,CountryId,CityRegionId,InterestedRegion,AssignedAgentId,Notes,IsActive,CreatedBy,CreatedOn,ModifiedBy,ModifiedOn
819,LEAD00819,Maria Stafford,kellyadam@example.net,+1-868-843-0211,Robinson-Taylor,1,1,5,1,6,3,Dubai,18,Notes,1,SYSTEM,2025-05-24 07:42:25.100301,,
820,LEAD00820,Diane Gregory,kcook@example.net,+1-875-692-1299,Foster and Sons,1,4,7,4,5,1,London,19,Notes,1,SYSTEM,2024-08-24 07:42:25.100301,,
821,LEAD00821,Cynthia Lambert,lauradyer@example.org,255.982.1477x092,Davis LLC,3,4,10,4,6,10,Dubai,16,Notes,1,SYSTEM,2023-10-18 07:42:25.100301,,
822,LEAD00822,Courtney Walton,whiteryan@example.org,992-215-8189,"Diaz, Davis and Rodriguez",6,2,6,4,6,3,New York,10,Notes,1,SYSTEM,2024-01-06 07:42:25.100301,,
823,LEAD00823,Jeffrey Nichols,andrea19@example.com,001-277-721-6880,Mendoza Ltd,4,2,8,1,4,5,Mumbai,2,Notes,1,SYSTEM,2024-10-02 07:42:25.100301,,
824,LEAD00824,Cindy Kelley,jfranklin@example.net,001-472-484-5401,"Webster, Martin and Brown",5,4,4,1,2,10,Mumbai,9,Notes,1,SYSTEM,2024-07-26 07:42:25.100301,,
825,LEAD00825,Lisa Herrera,derekdougherty@example.org,714-547-4328x116,"Smith, Martinez and Burton",5,4,7,2,6,2,Mumbai,17,Notes,1,SYSTEM,2023-12-03 07:42:25.100301,,
826,LEAD00826,Andrew Clark,hilljennifer@example.org,722.577.5213,Roach and Sons,4,3,4,4,7,5,New York,17,Notes,1,SYSTEM,2024-07-29 07:42:25.100301,,
827,LEAD00827,Jennifer Mercado,mking@example.org,+1-505-493-7775x69198,Sutton Ltd,6,2,1,2,8,4,London,9,Notes,1,SYSTEM,2025-01-02 07:42:25.100301,,
828,LEAD00828,Kyle Perry,harrisonnicholas@example.net,6293831043,"Hughes, Martin and Bradley",5,4,10,1,4,6,London,5,Notes,1,SYSTEM,2025-07-10 07:42:25.100301,,
829,LEAD00829,Christina Wilson,dsmith@example.com,(885)766-7063x6219,Brown-Perkins,2,3,7,4,6,2,Saudi Arabia,14,Notes,1,SYSTEM,2024-05-29 07:42:25.100301,,
830,LEAD00830,Rachel Turner,alexanderryan@example.org,+1-549-433-9650x49627,Cruz Group,3,2,5,2,7,4,Dubai,5,Notes,1,SYSTEM,2024-06-25 07:42:25.100301,,
831,LEAD00831,Autumn Phillips,jonathanfloyd@example.net,(258)954-2188,"Clements, Williamson and Singh",1,2,5,4,8,9,London,14,Notes,1,SYSTEM,2024-04-09 07:42:25.100301,,
832,LEAD00832,Brittany Allen,rebecca19@example.net,+1-764-533-8532x47250,Sanchez and Sons,1,2,3,3,3,1,Mumbai,9,Notes,1,SYSTEM,2025-07-19 07:42:25.100301,,
833,LEAD00833,Amanda Norris,millermary@example.net,876.605.4576x94757,"Ingram, Valenzuela and Reid",5,2,1,4,1,1,Dubai,11,Notes,1,SYSTEM,2025-07-31 07:42:25.100301,,
834,LEAD00834,Heather Allen,anne46@example.com,001-798-261-6342x1254,"Wolfe, Smith and Rivera",3,1,7,3,2,7,Saudi Arabia,8,Notes,1,SYSTEM,2025-06-03 07:42:25.100301,,
835,LEAD00835,Lisa Case,briggsjacob@example.com,+1-225-959-6647x213,Taylor-Richardson,5,1,9,3,8,2,Saudi Arabia,20,Notes,1,SYSTEM,2024-01-18 07:42:25.100301,,
836,LEAD00836,Victoria Baker,smartinez@example.org,+1-948-893-3261x45430,Barrett Group,3,3,10,4,4,7,Saudi Arabia,5,Notes,1,SYSTEM,2024-01-29 07:42:25.100301,,
837,LEAD00837,Tyler Becker,johnsondebbie@example.net,978-352-2115,"Campbell, Moore and Cox",2,2,5,4,7,5,New York,2,Notes,1,SYSTEM,2024-01-13 07:42:25.100301,,
838,LEAD00838,Diana Kemp,gsmall@example.com,447-501-7320x865,Ford-Anderson,5,3,2,3,7,8,Saudi Arabia,9,Notes,1,SYSTEM,2025-02-09 07:42:25.100301,,
839,LEAD00839,Michael Russell,taylorrodriguez@example.org,+1-205-427-8105x5800,Gates-Thompson,3,4,6,3,1,10,Dubai,2,Notes,1,SYSTEM,2024-02-21 07:42:25.100301,,
840,LEAD00840,Eric Flores,davidjohnson@example.com,291.536.8172,Gonzalez PLC,6,2,5,4,5,6,Dubai,18,Notes,1,SYSTEM,2025-09-02 07:42:25.100301,,
841,LEAD00841,Michael Holmes,uthompson@example.org,+1-429-473-5259x533,Bowman Group,4,4,1,4,5,5,Dubai,8,Notes,1,SYSTEM,2024-05-25 07:42:25.100301,,
842,LEAD00842,Luis English,aaroncox@example.com,001-935-832-3661x850,Solomon PLC,2,2,8,3,7,1,Mumbai,3,Notes,1,SYSTEM,2024-07-26 07:42:25.100301,,
843,LEAD00843,Amber Lopez,hfrench@example.net,(836)301-0712,Newman-Farley,4,4,6,4,2,3,Mumbai,17,Notes,1,SYSTEM,2025-02-10 07:42:25.100301,,
844,LEAD00844,Mrs. Tonya Byrd,janicestuart@example.com,+1-564-484-6735x74223,Farley Ltd,3,4,10,3,8,1,Dubai,6,Notes,1,SYSTEM,2023-12-02 07:42:25.100301,,
845,LEAD00845,Madison Webster,jon25@example.net,+1-292-822-5606x29535,Whitaker Ltd,4,2,1,4,4,5,Mumbai,19,Notes,1,SYSTEM,2025-07-02 07:42:25.100301,,
846,LEAD00846,Karen Lindsey,wyattdanny@example.org,367-741-3075x384,Smith Ltd,1,2,4,2,7,6,London,16,Notes,1,SYSTEM,2023-12-19 07:42:25.100301,,
847,LEAD00847,Raymond Thompson,hicksjustin@example.com,297.756.1547,King-Jones,3,2,10,3,5,4,Dubai,14,Notes,1,SYSTEM,2024-02-09 07:42:25.100301,,
848,LEAD00848,Mark Jones,pattersonjennifer@example.org,895-556-4091,"Morris, Payne and Howard",2,4,7,2,1,1,New York,20,Notes,1,SYSTEM,2024-10-06 07:42:25.100301,,
849,LEAD00849,John Smith,andrewjackson@example.org,+1-801-897-1212x41393,Patel-Holland,2,1,8,2,5,3,Dubai,13,Notes,1,SYSTEM,2025-06-28 07:42:25.100301,,
850,LEAD00850,Keith Mills,charlessimmons@example.com,719.922.7607,"Stephens, Gomez and Pittman",4,3,3,1,6,3,New York,4,Notes,1,SYSTEM,2025-06-19 07:42:25.100301,,
851,LEAD00851,Teresa Cohen,james91@example.net,001-465-343-0895x23120,"Jones, Wilkinson and Hampton",6,4,8,4,2,4,Saudi Arabia,7,Notes,1,SYSTEM,2023-10-10 07:42:25.100301,,
852,LEAD00852,Mr. Willie Hart,smarsh@example.com,6008268764,Morales-Armstrong,3,4,7,2,7,4,New York,7,Notes,1,SYSTEM,2024-06-24 07:42:25.100301,,
853,LEAD00853,Tammy Dyer,barnesjames@example.com,(804)650-0635x53730,"Simmons, Lopez and Marshall",6,2,7,2,7,3,Dubai,10,Notes,1,SYSTEM,2024-07-11 07:42:25.100301,,
854,LEAD00854,Stephen Cunningham,derrick63@example.com,305.497.0255,"Martin, Gutierrez and Clark",2,4,4,3,8,2,Dubai,16,Notes,1,SYSTEM,2024-06-20 07:42:25.100301,,
855,LEAD00855,William Castaneda,sabrina98@example.net,001-659-665-4663x45443,Conner LLC,3,4,4,4,7,10,Mumbai,3,Notes,1,SYSTEM,2024-02-09 07:42:25.100301,,
856,LEAD00856,Jennifer Reilly,karensanchez@example.net,449-474-3946x408,Williams LLC,5,1,1,3,4,8,Mumbai,20,Notes,1,SYSTEM,2024-01-01 07:42:25.100301,,
857,LEAD00857,Bethany Sharp,vanessacaldwell@example.net,+1-489-341-3210x9720,Gill-Mendoza,5,1,1,3,7,5,London,12,Notes,1,SYSTEM,2025-08-12 07:42:25.100301,,
858,LEAD00858,Samuel Bailey,crystal65@example.com,892.320.3004x4964,Cummings and Sons,5,1,10,2,5,3,New York,16,Notes,1,SYSTEM,2024-02-08 07:42:25.100301,,
859,LEAD00859,Samantha Thomas,daniel13@example.net,256.858.9635x957,Livingston PLC,4,2,2,3,7,3,Mumbai,4,Notes,1,SYSTEM,2024-09-07 07:42:25.100301,,
860,LEAD00860,Benjamin Mccarthy,jaime56@example.com,611.438.8503,Poole and Sons,1,2,8,3,6,7,Mumbai,9,Notes,1,SYSTEM,2024-08-11 07:42:25.100301,,
861,LEAD00861,Natalie Johnson,jamesellis@example.org,263-210-4379x686,"Moody, Hinton and Curtis",3,3,7,2,6,8,Saudi Arabia,18,Notes,1,SYSTEM,2025-06-14 07:42:25.100301,,
862,LEAD00862,Stephanie Carroll,patrick90@example.org,+1-217-474-1743x0435,Herrera LLC,6,4,1,2,3,1,Saudi Arabia,6,Notes,1,SYSTEM,2025-07-30 07:42:25.100301,,
863,LEAD00863,Carla Briggs,robert52@example.com,001-752-833-2829x30202,"Frey, Lewis and Rich",4,3,3,4,7,2,London,2,Notes,1,SYSTEM,2023-11-01 07:42:25.100301,,
864,LEAD00864,Daniel King,ualexander@example.net,767-750-7627,Roach Inc,3,4,8,4,2,3,Dubai,12,Notes,1,SYSTEM,2024-12-21 07:42:25.100301,,
865,LEAD00865,Martin Clark,davidgilbert@example.org,001-698-947-2303x4202,Potts PLC,2,3,3,2,5,10,New York,7,Notes,1,SYSTEM,2023-12-30 07:42:25.100301,,
866,LEAD00866,Rebecca Lowery,davisjennifer@example.org,+1-724-605-0764x87177,Rodriguez-Buchanan,1,2,7,1,4,8,Dubai,11,Notes,1,SYSTEM,2025-05-15 07:42:25.100301,,
867,LEAD00867,Shannon Frost,hughesdanielle@example.org,+1-472-772-5812,"Williams, Sosa and Casey",3,1,7,3,2,6,Saudi Arabia,1,Notes,1,SYSTEM,2023-10-22 07:42:25.100301,,
868,LEAD00868,James Ferguson,robin23@example.com,337.291.2121,Schmidt PLC,4,4,8,3,1,6,Dubai,20,Notes,1,SYSTEM,2023-12-18 07:42:25.100301,,
869,LEAD00869,Michael Haas,vaguirre@example.net,4177074039,Matthews PLC,3,2,4,1,5,6,Dubai,3,Notes,1,SYSTEM,2025-01-01 07:42:25.100301,,
870,LEAD00870,Melissa Thompson,jill17@example.org,(922)476-4338,Smith LLC,5,4,2,4,5,3,Saudi Arabia,13,Notes,1,SYSTEM,2025-04-08 07:42:25.100301,,
871,LEAD00871,Brian Thompson,gina49@example.net,(933)708-3344x4704,Nelson Inc,1,2,3,4,7,5,Saudi Arabia,4,Notes,1,SYSTEM,2023-12-26 07:42:25.100301,,
872,LEAD00872,Alexandra Brooks,rcannon@example.com,895-837-7492,"Barrett, Moore and Rich",4,4,5,2,6,2,Mumbai,17,Notes,1,SYSTEM,2024-07-27 07:42:25.100301,,
873,LEAD00873,Jennifer Adams,emorse@example.com,(725)392-0616,Pacheco and Sons,4,4,7,4,5,10,New York,14,Notes,1,SYSTEM,2024-04-17 07:42:25.100301,,
874,LEAD00874,Jacob Hardy,edwardmitchell@example.org,463-802-9559x63637,Serrano Ltd,4,3,10,2,7,7,Dubai,2,Notes,1,SYSTEM,2023-12-27 07:42:25.100301,,
875,LEAD00875,Phillip White,vbennett@example.net,298-208-5133x138,Berry-York,3,4,4,2,8,9,New York,3,Notes,1,SYSTEM,2025-03-04 07:42:25.100301,,
876,LEAD00876,Scott Brown,thompsonedwin@example.org,854-981-5826,Evans-Smith,4,4,2,4,5,3,Saudi Arabia,10,Notes,1,SYSTEM,2024-07-19 07:42:25.100301,,
877,LEAD00877,Ashley Murphy,pricevanessa@example.org,+1-700-862-9877x87358,"Morales, Bautista and Ross",5,4,5,1,2,1,New York,4,Notes,1,SYSTEM,2024-06-06 07:42:25.100301,,
878,LEAD00878,Patrick Larson,jeffbarrett@example.org,+1-626-422-1320x410,"King, Robinson and Kaufman",4,4,2,4,5,6,Mumbai,19,Notes,1,SYSTEM,2025-03-01 07:42:25.100301,,
879,LEAD00879,John Dixon,davismichelle@example.com,(369)499-9498,"Hale, Rodriguez and Dunn",5,1,2,4,3,3,London,2,Notes,1,SYSTEM,2023-12-18 07:42:25.100301,,
880,LEAD00880,Shaun Henderson,mclaughlinjulie@example.net,8005532853,Smith Ltd,4,3,6,4,8,10,Mumbai,11,Notes,1,SYSTEM,2023-12-20 07:42:25.100301,,
881,LEAD00881,Robert Nelson,andreasmith@example.com,+1-926-892-9900,"Terry, Martin and Ellis",2,2,2,3,2,7,New York,1,Notes,1,SYSTEM,2024-04-04 07:42:25.100301,,
882,LEAD00882,David Perez,nicolemason@example.com,+1-333-576-1851x86267,Arnold-Sanford,4,1,1,2,8,8,London,20,Notes,1,SYSTEM,2023-10-01 07:42:25.100301,,
883,LEAD00883,William Lee,jamesperez@example.net,(318)983-5279,Erickson-Duran,3,3,7,3,2,3,Saudi Arabia,1,Notes,1,SYSTEM,2025-02-05 07:42:25.100301,,
884,LEAD00884,Alicia Cisneros,gsnyder@example.net,6655920881,Howell Group,1,1,4,1,4,8,Saudi Arabia,8,Notes,1,SYSTEM,2024-04-08 07:42:25.100301,,
885,LEAD00885,Tina Wilson,gomezbrittney@example.net,+1-838-845-7202,Dominguez-Short,6,2,2,3,8,3,London,14,Notes,1,SYSTEM,2024-12-15 07:42:25.100301,,
886,LEAD00886,Pamela Carr,bailey12@example.com,634.898.9925x539,"Fields, Gallagher and Rojas",1,2,3,4,8,8,Dubai,15,Notes,1,SYSTEM,2023-10-18 07:42:25.100301,,
887,LEAD00887,Lauren Franklin,eadams@example.org,001-296-969-4179x96708,Parks-Jimenez,2,2,5,4,1,6,Dubai,4,Notes,1,SYSTEM,2025-05-17 07:42:25.100301,,
888,LEAD00888,Melissa Jefferson,richard18@example.org,+1-884-316-7347x853,Carter-Silva,6,4,7,4,5,1,London,13,Notes,1,SYSTEM,2025-07-02 07:42:25.100301,,
889,LEAD00889,Dylan Smith,elizabethrobertson@example.com,2528102627,Roberts-Guzman,5,4,4,1,1,7,New York,11,Notes,1,SYSTEM,2025-02-04 07:42:25.100301,,
890,LEAD00890,Ryan White,michael13@example.org,+1-589-983-0574,Whitaker-Paul,1,3,7,4,2,8,New York,12,Notes,1,SYSTEM,2025-04-14 07:42:25.100301,,
891,LEAD00891,Gregory Joyce,alexisschaefer@example.com,(700)503-0566x199,Pruitt LLC,6,4,1,2,5,4,London,12,Notes,1,SYSTEM,2024-12-28 07:42:25.100301,,
892,LEAD00892,Brent Green,margaretirwin@example.net,267-290-8701x8726,Welch and Sons,2,2,10,3,8,3,Mumbai,13,Notes,1,SYSTEM,2024-12-17 07:42:25.100301,,
893,LEAD00893,Stephen Martinez,josephphillips@example.com,(899)706-7456,Turner Inc,6,3,8,2,4,5,Dubai,16,Notes,1,SYSTEM,2024-11-25 07:42:25.100301,,
894,LEAD00894,Richard Martinez,renee99@example.com,625.962.2219x0533,Green LLC,2,2,3,4,2,7,London,10,Notes,1,SYSTEM,2024-02-05 07:42:25.100301,,
895,LEAD00895,Mr. Joshua Cohen,nathan39@example.com,521-338-3507x12455,Miles PLC,2,1,1,3,5,6,Saudi Arabia,6,Notes,1,SYSTEM,2024-05-23 07:42:25.100301,,
896,LEAD00896,Patrick Foster,staceyarias@example.org,001-773-727-7264x883,"Leonard, Spencer and Jackson",1,1,6,4,2,10,Saudi Arabia,4,Notes,1,SYSTEM,2025-02-22 07:42:25.100301,,
897,LEAD00897,Elizabeth Maldonado,donald51@example.com,285-775-9171,Rice Ltd,2,4,5,3,6,1,New York,9,Notes,1,SYSTEM,2025-04-23 07:42:25.100301,,
898,LEAD00898,Eric Davis,rgibson@example.com,353.952.4784,Kelly LLC,6,1,1,4,8,2,Dubai,20,Notes,1,SYSTEM,2024-02-27 07:42:25.100301,,
899,LEAD00899,Veronica Stevens,keith93@example.org,537-588-0331x83611,"Boyd, Burke and White",1,1,9,1,3,2,Saudi Arabia,12,Notes,1,SYSTEM,2025-06-11 07:42:25.100301,,
900,LEAD00900,Kayla Hunter,lisahawkins@example.com,(478)773-0486,"Brown, White and Wallace",6,3,8,4,2,3,Mumbai,11,Notes,1,SYSTEM,2024-03-04 07:42:25.100301,,
901,LEAD00901,Gabriel Guerrero,jessica78@example.org,689-815-6734,Miller-Mendoza,1,2,8,4,1,4,London,11,Notes,1,SYSTEM,2024-02-14 07:42:25.100301,,
902,LEAD00902,Taylor Vargas,echapman@example.com,836.629.9946,Williams-Matthews,5,2,2,3,6,7,Mumbai,8,Notes,1,SYSTEM,2024-07-15 07:42:25.100301,,
903,LEAD00903,Alyssa Johnson,patelangela@example.com,890.683.5211,Jackson-Phillips,5,4,4,2,7,7,London,15,Notes,1,SYSTEM,2024-02-28 07:42:25.100301,,
904,LEAD00904,Todd Frank,christine97@example.net,(372)285-7595x828,Thomas Group,6,3,1,4,3,1,New York,3,Notes,1,SYSTEM,2025-03-07 07:42:25.100301,,
905,LEAD00905,Julie Ryan,wilkinskevin@example.net,697.617.0598,Cochran-Tyler,3,3,7,2,7,1,London,2,Notes,1,SYSTEM,2023-12-21 07:42:25.100301,,
906,LEAD00906,Christine Crawford,alexandramyers@example.net,812-330-3885,Lane PLC,6,2,10,1,5,7,London,18,Notes,1,SYSTEM,2025-08-02 07:42:25.100301,,
907,LEAD00907,Mrs. Kimberly Hill,barbara09@example.net,001-892-517-7905x5286,Morrow LLC,6,3,6,1,5,9,New York,5,Notes,1,SYSTEM,2024-08-02 07:42:25.100301,,
908,LEAD00908,Ronald Edwards,webstersteven@example.net,5533260119,Wright PLC,4,4,4,4,6,7,Saudi Arabia,10,Notes,1,SYSTEM,2025-09-12 07:42:25.100301,,
909,LEAD00909,Kenneth Wells,debbieedwards@example.org,360.290.8581,Murphy-Suarez,1,3,7,2,5,4,Dubai,17,Notes,1,SYSTEM,2023-12-21 07:42:25.100301,,
910,LEAD00910,Miguel Clark,bullocksarah@example.net,536.562.7135x8969,Allen-Montgomery,3,3,3,1,1,9,New York,9,Notes,1,SYSTEM,2025-04-13 07:42:25.100301,,
911,LEAD00911,Lori Stephens,odavis@example.com,731.356.6397x925,James and Sons,3,4,9,1,1,6,Mumbai,17,Notes,1,SYSTEM,2024-05-30 07:42:25.100301,,
912,LEAD00912,Michael Williams,marybartlett@example.com,627.402.8966x6053,"Miller, Aguirre and Scott",1,1,2,4,5,10,Dubai,15,Notes,1,SYSTEM,2024-09-22 07:42:25.100301,,
913,LEAD00913,Melanie Jones,hansonheather@example.com,+1-235-484-6405x1038,Baird-Smith,2,2,6,3,5,10,Saudi Arabia,13,Notes,1,SYSTEM,2024-09-07 07:42:25.100301,,
914,LEAD00914,Jason Henderson,bakerjonathon@example.com,218.893.9530x969,Morales-Neal,6,2,2,3,4,6,London,4,Notes,1,SYSTEM,2025-03-11 07:42:25.100301,,
915,LEAD00915,Mary Lawson,hudsonglen@example.net,001-949-387-4551x35872,Adams-Gonzalez,6,4,7,1,2,1,London,5,Notes,1,SYSTEM,2024-02-23 07:42:25.100301,,
916,LEAD00916,Jessica Tran,mccormickkatherine@example.com,001-903-743-9881x87387,"Walker, Young and Sullivan",2,4,2,3,7,10,New York,17,Notes,1,SYSTEM,2025-01-25 07:42:25.100301,,
917,LEAD00917,Joanna Calderon,hallalan@example.org,+1-715-638-6028x262,Booker LLC,3,4,7,4,8,7,Saudi Arabia,5,Notes,1,SYSTEM,2024-11-03 07:42:25.100301,,
918,LEAD00918,Ryan Huffman,patriciacarr@example.net,+1-657-372-0441x0079,"Lewis, Nelson and Cuevas",2,4,8,2,2,4,London,16,Notes,1,SYSTEM,2025-02-24 07:42:25.100301,,
919,LEAD00919,Juan Jones,tklein@example.org,+1-822-548-7098x7264,Thompson Inc,6,2,9,3,2,10,London,4,Notes,1,SYSTEM,2023-10-29 07:42:25.100301,,
920,LEAD00920,Sarah Leon MD,bakerpamela@example.net,+1-832-361-1890x03468,"James, Williams and Smith",3,3,1,2,2,6,Mumbai,12,Notes,1,SYSTEM,2024-01-27 07:42:25.100301,,
921,LEAD00921,Joan Delgado,villaedward@example.org,7955366219,Mullen-Silva,3,4,1,2,3,10,London,2,Notes,1,SYSTEM,2024-08-01 07:42:25.100301,,
922,LEAD00922,John Jacobs,browntroy@example.org,390-307-3971x30722,Fernandez Group,3,2,3,4,1,2,New York,12,Notes,1,SYSTEM,2024-08-03 07:42:25.100301,,
923,LEAD00923,Natalie Kennedy,riostyler@example.org,404-354-6171,Flowers-Gibson,1,4,8,3,8,6,London,16,Notes,1,SYSTEM,2023-12-04 07:42:25.100301,,
924,LEAD00924,Jason Lucero,mandymalone@example.com,(425)521-6025,"Nelson, Miller and Best",2,2,9,4,8,8,Saudi Arabia,11,Notes,1,SYSTEM,2025-06-07 07:42:25.100301,,
925,LEAD00925,Mary Smith,kevin77@example.org,(390)932-6551x3276,"Cardenas, Cortez and Johnson",5,4,7,2,7,6,New York,2,Notes,1,SYSTEM,2023-12-26 07:42:25.100301,,
926,LEAD00926,Brandi Gould,breanna51@example.com,3214191589,Fernandez-Sullivan,4,3,2,2,1,10,Mumbai,18,Notes,1,SYSTEM,2025-08-12 07:42:25.100301,,
927,LEAD00927,Donna Obrien,jscott@example.com,262.537.6008x84474,Nicholson-Grant,1,1,4,1,4,8,New York,1,Notes,1,SYSTEM,2025-07-17 07:42:25.100301,,
928,LEAD00928,Justin Armstrong,kcarter@example.org,864-400-6983,Floyd and Sons,6,2,1,3,4,4,New York,15,Notes,1,SYSTEM,2024-01-27 07:42:25.100301,,
929,LEAD00929,Derrick Kim,cblackburn@example.net,(413)498-6546,"Foley, Jackson and Cuevas",5,3,7,1,8,1,Mumbai,14,Notes,1,SYSTEM,2023-12-21 07:42:25.100301,,
930,LEAD00930,Nicholas Parks,michellehoward@example.com,8335000088,Manning-Mcknight,4,1,9,3,7,5,Dubai,4,Notes,1,SYSTEM,2024-03-28 07:42:25.100301,,
931,LEAD00931,Kirk Salazar,blackashley@example.net,814-416-0091,Taylor Group,5,2,5,2,3,5,Dubai,5,Notes,1,SYSTEM,2024-01-05 07:42:25.100301,,
932,LEAD00932,Jesus Decker,nsingh@example.org,(208)254-8186x7463,Morse PLC,4,2,1,3,3,1,Dubai,10,Notes,1,SYSTEM,2024-08-05 07:42:25.100301,,
933,LEAD00933,Melinda Wright,zamorajennifer@example.org,411.681.5198x545,Kaufman and Sons,1,3,3,4,6,5,London,4,Notes,1,SYSTEM,2024-10-29 07:42:25.100301,,
934,LEAD00934,Renee Ortega,coxmario@example.org,666-807-5699x944,Alexander-Moran,2,2,10,2,8,9,New York,13,Notes,1,SYSTEM,2023-11-18 07:42:25.100301,,
935,LEAD00935,Joshua Adams,patrickjasmine@example.net,282-423-8794,Taylor-Schmidt,3,1,6,4,7,2,London,1,Notes,1,SYSTEM,2024-01-21 07:42:25.100301,,
936,LEAD00936,Andrea Baker,rebecca73@example.com,+1-336-442-3570x0412,"Haynes, Rodriguez and Wilson",6,2,1,3,2,4,New York,5,Notes,1,SYSTEM,2024-11-16 07:42:25.100301,,
937,LEAD00937,Benjamin Thompson,michael04@example.net,(210)307-9230x4660,Hoffman PLC,5,4,8,1,4,3,Mumbai,18,Notes,1,SYSTEM,2024-08-02 07:42:25.100301,,
938,LEAD00938,Brandon Davis,jamesstrong@example.net,001-861-751-2048x5076,Sosa Ltd,2,4,9,4,1,1,London,20,Notes,1,SYSTEM,2024-03-16 07:42:25.100301,,
939,LEAD00939,Nicole Collins,arellanokevin@example.org,(376)734-6019,Smith Group,6,2,1,1,8,5,New York,9,Notes,1,SYSTEM,2024-07-18 07:42:25.100301,,
940,LEAD00940,Rebecca Bird,travis24@example.org,(986)417-6822x512,Chavez-Smith,4,3,4,3,1,3,New York,19,Notes,1,SYSTEM,2025-08-22 07:42:25.100301,,
941,LEAD00941,Jason Lamb,sarah62@example.org,919-376-8784x947,"Moore, Brown and Clark",3,1,7,1,3,9,Mumbai,14,Notes,1,SYSTEM,2023-12-06 07:42:25.100301,,
942,LEAD00942,Jason Cantu,vincent74@example.org,(835)443-4046,Hernandez LLC,5,3,6,3,8,5,Saudi Arabia,11,Notes,1,SYSTEM,2024-04-28 07:42:25.100301,,
943,LEAD00943,Jessica King,frank49@example.org,5643411197,"Thomas, Wright and Vincent",2,4,10,3,1,3,Dubai,20,Notes,1,SYSTEM,2024-09-09 07:42:25.100301,,
944,LEAD00944,Eric Rogers,vincent82@example.net,888-649-6806,Reed Inc,1,1,3,4,8,7,New York,3,Notes,1,SYSTEM,2025-01-25 07:42:25.100301,,
945,LEAD00945,Wendy White,lisawatson@example.org,+1-541-923-0160x49860,Garcia Ltd,6,1,9,1,8,2,Mumbai,13,Notes,1,SYSTEM,2025-07-21 07:42:25.100301,,
946,LEAD00946,Kathy Brown,harrisbryan@example.net,319.378.9990,Johnson-Smith,3,4,3,1,2,8,Mumbai,7,Notes,1,SYSTEM,2025-06-02 07:42:25.100301,,
947,LEAD00947,Timothy Li,danielvaughn@example.net,797-286-0162,"Romero, Garcia and Wong",1,2,1,3,6,4,Dubai,20,Notes,1,SYSTEM,2024-12-24 07:42:25.100301,,
948,LEAD00948,Makayla Underwood,michelle01@example.org,975.435.8210,"Rice, Camacho and Wallace",3,2,4,4,6,1,Mumbai,16,Notes,1,SYSTEM,2025-06-27 07:42:25.100301,,
949,LEAD00949,Kaitlyn Chan,espinozataylor@example.com,460-588-1972,"Larson, Chang and Schultz",6,2,1,2,7,2,Mumbai,19,Notes,1,SYSTEM,2025-09-15 07:42:25.100301,,
950,LEAD00950,John Hampton,toddmonroe@example.org,968.210.2480x855,Jackson LLC,4,2,9,2,3,2,New York,5,Notes,1,SYSTEM,2025-02-19 07:42:25.100301,,
951,LEAD00951,Elaine Lindsey,jasonfoster@example.org,(716)990-6968,Ross-Kennedy,2,3,10,2,5,4,Dubai,18,Notes,1,SYSTEM,2023-12-01 07:42:25.100301,,
952,LEAD00952,Jeremy Fleming,kimhannah@example.org,001-452-815-0164,Smith Inc,3,4,1,4,1,6,London,14,Notes,1,SYSTEM,2025-06-16 07:42:25.100301,,
953,LEAD00953,Jack Krause,patricia24@example.org,001-519-283-9248x481,Turner Inc,1,4,8,3,1,4,Dubai,9,Notes,1,SYSTEM,2024-07-02 07:42:25.100301,,
954,LEAD00954,Lindsay Pacheco,stewartjeremy@example.org,851-567-5864,Contreras PLC,5,4,6,1,7,4,Mumbai,3,Notes,1,SYSTEM,2024-11-29 07:42:25.100301,,
955,LEAD00955,Crystal Pierce,smithandre@example.org,001-747-764-2789x61573,"Hubbard, Lin and Taylor",1,2,7,1,4,4,Saudi Arabia,11,Notes,1,SYSTEM,2025-05-03 07:42:25.100301,,
956,LEAD00956,Susan Velez,lindsay23@example.net,(997)481-5542x609,Navarro Inc,1,1,1,4,7,1,New York,11,Notes,1,SYSTEM,2024-08-09 07:42:25.100301,,
957,LEAD00957,Richard Graham,kelsey67@example.com,(205)917-1073,Ward LLC,2,1,8,2,6,1,Mumbai,17,Notes,1,SYSTEM,2024-06-08 07:42:25.100301,,
958,LEAD00958,Karen Cooley,timothysharp@example.org,675-343-8027,Gordon-Nguyen,1,4,2,4,2,2,Dubai,2,Notes,1,SYSTEM,2024-05-25 07:42:25.100301,,
959,LEAD00959,Christopher Williams,martintownsend@example.com,+1-486-227-2884x07664,Delgado-Bennett,3,1,3,1,8,1,Mumbai,20,Notes,1,SYSTEM,2024-10-16 07:42:25.100301,,
960,LEAD00960,John Jones,sherryclark@example.net,(276)825-9238x6879,"Benson, Salinas and Holmes",4,1,2,1,1,5,London,13,Notes,1,SYSTEM,2025-06-28 07:42:25.100301,,
961,LEAD00961,Wendy Garza,gregorybenson@example.com,001-734-905-0892x73961,Lynn-Frank,5,4,4,1,8,7,London,14,Notes,1,SYSTEM,2024-01-02 07:42:25.100301,,
